SNG11-测试工程师（深圳）,深圳,招聘人数：1人,工作职责：负责腾讯云数字广东项目的安全产品上线测试工作；制定测试计划，设计和执行测试用例；进行缺陷跟踪和软件质量分析，保障和提升软件质量。,工作要求：计算机本科以上相关专业2年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25929-互娱数据经营分析师（深圳）,深圳,招聘人数：1人,工作职责：设计和维护：沙盒类游戏及社区类产品的数据指标体系；数据统计后台搭建，持续投入业务基础数据和用户行为数据的分析，从中发现问题、研究问题并探索解决方案；对竞品和行业进行专题数据研究，为策划和运营提供策略参考；用户画像工作、用户模型搭建及分层用户池建设。,工作要求：计算机本科以上相关专业578年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业579年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXG02-116 微信小游戏专项测试工程师（广州）,广州,招聘人数：1人,工作职责：负责微信小游戏测试工具设计和开发，自动化、协议、性能、安全等专项测试建设及质量改进。,工作要求：计算机本科以上相关专业580年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业581年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25923-高级系统运维工程师（深圳）,深圳,招聘人数：1人,工作职责：负责互娱运营环境万级数量服务器linux和windows操作系统的管理维护，为运行在其上的业务提供稳定、安全、高性能系统环境；负责IEG 万级虚拟机和万级docker容器的日常运维工作；负责日常故障处理，流程优化和问题长期跟进；负责系统运维系统的开发和维护。,工作要求：计算机本科以上相关专业582年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业583年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18428-财付通系统测试工程师（深圳）,深圳,招聘人数：1人,工作职责：负责互联网金融和移动支付方面的功能、性能、安全等测试工作，挑战如微信红包等海量业务系统。,工作要求：计算机本科以上相关专业584年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业585年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25923-容器云平台研发工程师（深圳）,深圳,招聘人数：1人,工作职责：负责Docker容器云平台的开发工作，包括业务、平台需求分析、方案设计以及后端功能开发；解决平台开发过程中的高性能、高并发和高可靠性问题；深入理解业务，协助业务解决现网各种疑难问题。,工作要求：计算机本科以上相关专业586年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业587年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIG03-AI评价优化高级工程师（成都）,成都,招聘人数：1人,工作职责：模式识别、语义识别/分析、深度学习、推荐算法等前沿技术的研究；能够建设离线和在线AI评价体系，客观科学系统化的评估AI类产品的智能程度，并基于反馈甄别数据和算法的缺陷，进而对AI产品提出改进意见，优化产品精准度。,工作要求：计算机本科以上相关专业588年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业589年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20503-声音场景分析高级研究员（上海）,上海,招聘人数：1人,工作职责：负责声音场景分析的研究工作，具体包括：声音事件检测、远场说话人识别、声源定位和跟踪等方向；涉及的技术领域包括：机器学习、麦克风阵列、音频信号处理。,工作要求：计算机本科以上相关专业590年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业591年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEG06-PaaS高级架构师（深圳）,深圳,招聘人数：1人,工作职责：负责腾讯私有云PaaS服务的接入和设计，需要结合私有云平台输出整理建设方案；负责解决服务接入过程中的定制开发、服务兼容、性能以及问题定位等；对接公司内各成熟的Paas产品团队，并处理好与相关合作团队的协作、沟通关系。,工作要求：计算机本科以上相关专业592年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业593年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMG236-腾讯视频app后台开发高级工程师（深圳）,深圳,招聘人数：2人,工作职责：负责腾讯视频app后台服务的架构设计与开发；负责后台服务的性能调优。,工作要求：计算机本科以上相关专业594年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业595年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25663-金融云智能后台开发高级工程师（深圳）,深圳,招聘人数：1人,工作职责：负责腾讯云智能客服、智能催收、金融反欺诈等项目的开发；负责面向金融客户提供行业云端解决方案；负责对现有金融云在线系统稳定性优化、性能调优等工作。,工作要求：计算机本科以上相关专业596年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业597年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22090-天天快报-反作弊工程师（北京）,北京,招聘人数：3人,工作职责：反作弊、反刷单、安全等方向算法研究、数据研究、工程实现；对业务、日志数据、作弊用户行为数据进行分析与抽象，设计开发有效的的识别算法；   针对反作弊、风控方向进行特征生产、特征选择等工作，帮助定义反作弊策略；建立完善的异常指标监控体系、评价指标体系，快速发现及定位疑似作弊问题，快速提供作弊用户指标影响。,工作要求：计算机本科以上相关专业598年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业599年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNG04-社交推荐后台高级算法工程师（深圳）,深圳,招聘人数：1人,工作职责：负责QQ的社交化资讯推荐；通过挖掘海量的QQ用户社交数据，为QQ用户提供精准的资讯内容推荐；主要包括社交化推荐后台的平台建设，算法实现和性能优化。,工作要求：计算机本科以上相关专业600年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业601年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15583-棋牌游戏后台开发工程师（海口）,海口,招聘人数：2人,工作职责：负责棋牌游戏后台开发,工作要求：计算机本科以上相关专业602年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业603年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22989-机器学习工程师(CloudDBA方向)（北京/成都/深圳）,成都,招聘人数：1人,工作职责：数据库CloudDBA系统的研发，通过收集海量数据库运行数据进行智能分析，建立客户数据库得分模型研发；数据库参数智能AI调优等方向；对数据库库表，SQL智能优化分析等方向。,工作要求：计算机本科以上相关专业604年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业605年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEG15-数据分析挖掘工程师（深圳）,深圳,招聘人数：1人,工作职责：通过海量数据对用户付费的行为进行深入分析与洞察，提炼和发现业务规律，指导推荐模型特征构建，定位产品相关的数据问题及分析优化；结合付费场景和用户画像进行badcase分析、归纳统计指标建设，协助模型快速定位问题。,工作要求：计算机本科以上相关专业606年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业607年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22989-数据库后台开发工程师（北京/成都/深圳）,成都,招聘人数：11人,工作职责：支持云数据库的研发和维护；针对产品需求提供高质量系统支撑。,工作要求：计算机本科以上相关专业608年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业609年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22090-天天快报-高级研究员（北京）,北京,招聘人数：2人,工作职责：负责天天快报二级频道推荐核心算法研发，优化系统效果，通过技术驱动业务发展；具体工作包括但不限于点击预估、结果排序等推荐算法工作。,工作要求：计算机本科以上相关专业610年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业611年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22989-腾讯云Nosql数据库高级工程师（深圳/成都/北京）,成都,招聘人数：4人,工作职责：开发和维护腾讯云Nosql数据库。,工作要求：计算机本科以上相关专业612年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业613年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22090-天天快报-高级研究员（北京）,北京,招聘人数：1人,工作职责：负责天天快报搜索排序算法，优化系统效果；具体工作包括但不限于Query意图理解、LTR、相关性计算等搜索相关工作。,工作要求：计算机本科以上相关专业614年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业615年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25923-移动游戏运维工程师（深圳）,深圳,招聘人数：1人,"工作职责：负责腾讯手游的技术运营运维工作,保障服务处于高可用的水平，包括日常的部署、升级、扩容、缩容、告警处理、故障解决、容灾演练等； 负责跟进移动游戏业务从接入到上线全过程的技术运营解决方案；解决业务上线过程及长期运营中，遇到的技术问题，发现运营风险及技术难点，优化业务流程，优化游戏架构，提升运维工作效率和服务质量；与项目组建立良好的合作沟通与信任关系，对业务存在的风险问题进行定期反馈和改善跟进，保障业务稳定运行；负责腾讯手游用户体验的数据处理和运营工具开发工作。",工作要求：计算机本科以上相关专业616年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业617年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXG03-122 微信公众平台数据挖掘工程师（广州）,广州,招聘人数：1人,工作职责：负责微信公众平台内容中心数据应用；主导产品需求技术路线调研，算法方案落地预研；配合系统工程人员实施算法落地和迭代优化。,工作要求：计算机本科以上相关专业618年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,工作要求：计算机本科以上相关专业619年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016-《王者荣耀》高级测试开发工程师（成都）,成都,招聘人数：1人,工作职责：负责《王者荣耀》项目的专项内容（核心为客户端测试工具的测试开发）测试和调优；在安卓和iOS平台下（主要为安卓平台），开发&完善客户端测试工具；能够针对测试行为中的难点和盲区提出新的测试方案，引入或开发新的测试方法和测试工具。,工作要求：计算机本科以上相关专业620年以上工作经验；熟练掌握PHP/Python/Shell等至少一门脚本语言；熟悉Linux/Unix操作系统、TCP/IP网络协议、Mysql等关系数据库；具备安全测试、性能测试经验者优先；具有云产品测试经验者优先；具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力；有不错的工作抗压能力，富有激情，责任心强，做事客观公正。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
